Date,Open,High,Low,Close,Adj Close,Volume
2023-11-24,207.0,210.08999633789065,206.67999267578125,209.759994506836,209.759994506836,50200
2023-11-27,208.02999877929688,209.69000244140625,207.42999267578125,207.52999877929688,207.52999877929688,169100
2023-11-28,208.8000030517578,211.94000244140625,206.38999938964844,209.17999267578125,209.17999267578125,112800
2023-11-29,212.3099975585937,215.2899932861328,208.8999938964844,209.2899932861328,209.2899932861328,114000
2023-11-30,210.509994506836,212.38999938964844,204.69000244140625,209.82000732421875,209.82000732421875,141700
2023-12-01,209.3099975585937,218.009994506836,208.32000732421875,217.6100006103516,217.6100006103516,118000
2023-12-04,217.3999938964844,222.72000122070312,216.75,222.7100067138672,222.7100067138672,146600
2023-12-05,220.07000732421875,222.13999938964844,215.3099975585937,217.22000122070312,217.22000122070312,196800
2023-12-06,219.8699951171875,223.75,214.47999572753903,214.6199951171875,214.6199951171875,92700
2023-12-07,215.07000732421875,215.8800048828125,213.009994506836,215.8099975585937,215.8099975585937,91400
2023-12-08,215.83999633789065,218.32000732421875,213.509994506836,215.2100067138672,215.2100067138672,63000
2023-12-11,215.0599975585937,218.67999267578125,213.2700042724609,216.5,216.5,78500
2023-12-12,215.6300048828125,217.1499938964844,211.02999877929688,211.1999969482422,211.1999969482422,124500
2023-12-13,211.0,222.77999877929688,208.4199981689453,221.75,221.75,211300
2023-12-14,227.6499938964844,238.27999877929688,227.6499938964844,234.33999633789065,234.33999633789065,278600
2023-12-15,236.4499969482422,237.38999938964844,229.5200042724609,233.1699981689453,233.1699981689453,424500
2023-12-18,233.1499938964844,234.72000122070312,221.4100036621093,223.0599975585937,223.0599975585937,342700
2023-12-19,225.47999572753903,227.4499969482422,222.6699981689453,225.5500030517578,225.5500030517578,346000
2023-12-20,225.6600036621093,227.8300018310547,220.6199951171875,221.7899932861328,221.7899932861328,195400
2023-12-21,227.4600067138672,227.58999633789065,224.13999938964844,226.27999877929688,226.27999877929688,152300
2023-12-22,226.3699951171875,228.5599975585937,224.08999633789065,224.17999267578125,224.17999267578125,139900
2023-12-26,224.8099975585937,225.6699981689453,222.8300018310547,223.3300018310547,223.3300018310547,166600
2023-12-27,224.42999267578125,226.72000122070312,221.52999877929688,223.9900054931641,223.9900054931641,160500
2023-12-28,223.4499969482422,228.0399932861328,222.5200042724609,227.47999572753903,227.47999572753903,139700
2023-12-29,226.6000061035156,226.6000061035156,222.82000732421875,224.97000122070312,224.97000122070312,126300
2024-01-02,222.97999572753903,225.6300048828125,220.63999938964844,222.83999633789065,222.83999633789065,165600
2024-01-03,220.0,220.009994506836,208.0,208.6699981689453,208.6699981689453,180100
2024-01-04,209.8500061035156,209.8500061035156,205.94000244140625,207.0,207.0,119400
2024-01-05,205.3300018310547,209.97999572753903,204.3800048828125,205.5399932861328,205.5399932861328,106000
2024-01-08,205.7899932861328,209.1000061035156,204.27999877929688,208.75,208.75,107500
2024-01-09,205.0500030517578,209.0599975585937,204.2899932861328,209.0500030517578,209.0500030517578,93700
2024-01-10,208.33999633789065,210.6499938964844,207.1600036621093,210.44000244140625,210.44000244140625,101400
2024-01-11,209.4100036621093,209.57000732421875,205.0,209.5,209.5,87700
2024-01-12,211.8500061035156,212.2400054931641,200.1000061035156,202.22999572753903,202.22999572753903,148500
