Date,Open,High,Low,Close,Adj Close,Volume
2023-11-24,16.81999969482422,16.959999084472656,16.68000030517578,16.84000015258789,15.998879432678224,322700
2023-11-27,16.700000762939453,16.875,16.690000534057617,16.739999771118164,15.903873443603516,553900
2023-11-28,16.770000457763672,17.0049991607666,16.690000534057617,16.93000030517578,16.084383010864258,481200
2023-11-29,17.040000915527344,17.360000610351562,17.030000686645508,17.040000915527344,16.188892364501953,580700
2023-11-30,17.010000228881836,17.204999923706055,16.93000030517578,17.1299991607666,16.428653717041016,639500
2023-12-01,17.040000915527344,17.764999389648438,17.010000228881836,17.700000762939453,16.975318908691406,844400
2023-12-04,17.610000610351562,17.8799991607666,17.610000610351562,17.8799991607666,17.147945404052734,891700
2023-12-05,17.75,17.920000076293945,17.6200008392334,17.84000015258789,17.10958480834961,733800
2023-12-06,17.969999313354492,18.165000915527344,17.719999313354492,17.770000457763672,17.042451858520508,924600
2023-12-07,17.889999389648438,18.165000915527344,17.790000915527344,18.14999961853028,17.406890869140625,874700
2023-12-08,18.14999961853028,18.530000686645508,17.989999771118164,18.479999542236328,17.72338104248047,613000
2023-12-11,18.479999542236328,18.65999984741211,18.450000762939453,18.530000686645508,17.77133560180664,722400
2023-12-12,18.450000762939453,18.81999969482422,18.450000762939453,18.600000381469727,17.838470458984375,936400
2023-12-13,18.71999931335449,18.989999771118164,18.420000076293945,18.89999961853028,18.126184463500977,1196500
2023-12-14,19.0,19.6299991607666,18.68000030517578,19.56999969482422,18.768754959106445,1315800
2023-12-15,19.68000030517578,19.68000030517578,19.14999961853028,19.209999084472656,18.42349433898925,2833400
2023-12-18,19.36000061035156,19.36000061035156,18.73500061035156,18.770000457763672,18.001508712768555,759200
2023-12-19,18.790000915527344,19.09000015258789,18.70499992370605,19.0,18.222091674804688,619200
2023-12-20,19.030000686645508,19.1299991607666,18.6299991607666,18.64999961853028,17.88641929626465,792300
2023-12-21,18.8799991607666,19.25,18.795000076293945,19.25,18.461856842041016,848700
2023-12-22,19.31999969482422,19.440000534057617,19.030000686645508,19.1299991607666,18.346769332885746,458300
2023-12-26,19.18000030517578,19.2450008392334,19.030000686645508,19.049999237060547,18.270044326782227,537500
2023-12-27,19.1200008392334,19.1200008392334,18.81999969482422,18.8700008392334,18.097415924072266,504900
2023-12-28,18.82999992370605,18.940000534057617,18.739999771118164,18.88999938964844,18.116596221923828,439200
2023-12-29,18.88999938964844,18.93000030517578,18.56999969482422,18.6200008392334,17.857648849487305,555600
2024-01-02,18.200000762939453,18.739999771118164,18.100000381469727,18.489999771118164,17.732973098754883,844200
2024-01-03,18.31999969482422,18.334999084472656,17.899999618530273,17.899999618530273,17.16712760925293,1016500
2024-01-04,17.969999313354492,18.34000015258789,17.81999969482422,18.049999237060547,17.31098747253418,649600
2024-01-05,17.920000076293945,18.450000762939453,17.84600067138672,18.229999542236328,17.48361587524414,683600
2024-01-08,17.6200008392334,18.170000076293945,17.6200008392334,18.040000915527344,17.301395416259766,900100
2024-01-09,17.81999969482422,18.000999450683594,17.53499984741211,17.75,17.023269653320312,883000
2024-01-10,17.049999237060547,17.625,17.049999237060547,17.459999084472656,16.745141983032227,1408600
2024-01-11,17.469999313354492,17.5049991607666,17.18000030517578,17.40999984741211,16.69719123840332,1271000
2024-01-12,17.6299991607666,17.684999465942383,17.149999618530273,17.31999969482422,16.61087417602539,914600
2024-01-16,17.010000228881836,17.315000534057617,17.0049991607666,17.25,16.54374122619629,878200
2024-01-17,16.969999313354492,17.25,16.924999237060547,16.950000762939453,16.256027221679688,824600
2024-01-18,17.030000686645508,17.059999465942383,16.549999237060547,16.850000381469727,16.160118103027344,1216600
2024-01-19,16.989999771118164,17.15999984741211,16.7450008392334,17.15999984741211,16.457426071166992,1078800
2024-01-22,17.40999984741211,17.729999542236328,17.25,17.510000228881836,16.793094635009766,981100
2024-01-23,17.690000534057617,17.780000686645508,17.469999313354492,17.469999313354492,16.754732131958008,848400
2024-01-24,17.649999618530273,17.8700008392334,17.540000915527344,17.690000534057617,16.965726852416992,753700
2024-01-25,17.899999618530273,18.040000915527344,17.649999618530273,17.84000015258789,17.10958480834961,776800
2024-01-26,17.959999084472656,18.209999084472656,17.889999389648438,18.1200008392334,17.37812042236328,1079000
2024-01-29,18.170000076293945,18.209999084472656,18.010000228881836,18.170000076293945,17.426074981689453,837600
2024-01-30,18.1200008392334,18.364999771118164,17.924999237060547,17.950000762939453,17.215084075927734,1951200
2024-01-31,17.010000228881836,17.864999771118164,16.90999984741211,17.219999313354492,16.514968872070312,2566000
2024-02-01,17.15999984741211,17.200000762939453,16.309999465942383,16.450000762939453,15.776494979858398,1895500
2024-02-02,16.329999923706055,16.354999542236328,16.049999237060547,16.18000030517578,15.517550468444824,1275800
