Date,Open,High,Low,Close,Adj Close,Volume
2023-11-24,84.4800033569336,85.72000122070312,83.81999969482422,85.23999786376953,84.00132751464844,40500
2023-11-27,84.69999694824219,85.8499984741211,84.0,85.51000213623047,84.26741790771484,93700
2023-11-28,85.43000030517578,85.86000061035156,84.55999755859375,85.38999938964844,84.14915466308594,180900
2023-11-29,86.12000274658203,86.12000274658203,85.0,85.5,84.2575454711914,157600
2023-11-30,86.0199966430664,86.16000366210938,84.37000274658203,85.81999969482422,84.57289123535156,175300
2023-12-01,86.0999984741211,88.86000061035156,85.7300033569336,88.63999938964844,87.35192108154297,145300
2023-12-04,88.20999908447266,89.75,88.20999908447266,89.38999938964844,88.09102630615234,130500
2023-12-05,89.37999725341797,89.37999725341797,87.31999969482422,87.7699966430664,86.49456024169922,201900
2023-12-06,88.69000244140625,89.69000244140625,87.02999877929688,87.08000183105469,85.81459045410156,131100
2023-12-07,86.88999938964844,88.16999816894531,86.58000183105469,88.13999938964844,86.85918426513672,138200
2023-12-08,88.29000091552734,90.13999938964844,88.29000091552734,89.12999725341797,87.83480072021484,110900
2023-12-11,89.52999877929688,90.70999908447266,89.52999877929688,90.2300033569336,88.91881561279297,249200
2023-12-12,90.08999633789062,91.33999633789062,89.16000366210938,90.8499984741211,89.5298080444336,151800
2023-12-13,90.4499969482422,94.0500030517578,90.20999908447266,93.58000183105467,92.22013092041016,139700
2023-12-14,95.37000274658205,96.5999984741211,94.77999877929688,96.08999633789062,94.69365692138672,165500
2023-12-15,96.4800033569336,96.69000244140624,95.1500015258789,95.33999633789062,93.9545440673828,709200
2023-12-18,95.31999969482422,95.83000183105467,94.36000061035156,95.62000274658205,94.48816680908205,164000
2023-12-19,96.22000122070312,97.66000366210938,95.5500030517578,97.25,96.098876953125,173600
2023-12-20,97.41999816894533,98.68000030517578,94.72000122070312,95.01000213623048,93.88539123535156,171800
2023-12-21,96.05999755859376,96.11000061035156,94.45999908447266,95.36000061035156,94.23125457763672,92400
2023-12-22,96.08000183105467,97.36000061035156,96.0199966430664,97.31999969482422,96.16805267333984,297300
2023-12-26,97.88999938964844,98.77999877929688,97.44000244140624,98.5,97.33407592773438,93400
2023-12-27,98.69000244140624,99.41000366210938,98.4499969482422,98.95999908447266,97.78863525390624,110500
2023-12-28,98.77999877929688,99.37000274658205,98.12999725341795,98.5,97.33407592773438,82100
2023-12-29,98.62999725341795,99.0999984741211,97.9499969482422,98.22000122070312,97.0573959350586,90700
2024-01-02,97.3499984741211,98.87999725341795,96.4800033569336,97.33999633789062,96.18779754638672,91000
2024-01-03,96.9499969482422,97.2300033569336,93.4000015258789,93.48999786376952,92.38336944580078,144300
2024-01-04,93.91000366210938,94.0,92.29000091552734,92.5500030517578,91.45449829101562,152000
2024-01-05,91.5999984741211,93.2300033569336,91.5500030517578,92.27999877929688,91.18770599365234,95400
2024-01-08,92.01000213623048,92.58000183105467,90.2300033569336,92.33000183105467,91.23712158203124,93100
2024-01-09,90.75,91.41000366210938,90.12000274658205,90.98999786376952,89.91297149658203,78100
2024-01-10,91.36000061035156,91.62999725341795,90.6999969482422,91.11000061035156,90.03154754638672,91400
2024-01-11,90.7300033569336,90.98999786376952,89.4000015258789,90.3499984741211,89.28054809570312,180200
2024-01-12,91.66000366210938,92.5,90.25,91.58000183105467,90.4959945678711,602700
2024-01-16,90.3499984741211,90.83999633789062,87.37000274658203,87.44000244140625,86.40499877929688,271600
2024-01-17,86.16000366210938,87.02999877929688,85.52999877929688,85.76000213623047,84.74488067626953,100000
2024-01-18,86.25,86.80000305175781,85.62999725341797,86.7699966430664,85.74292755126953,92000
2024-01-19,87.08999633789062,88.11000061035156,85.9000015258789,88.0,86.95836639404297,116800
2024-01-22,88.91999816894531,89.94000244140625,88.91999816894531,89.66999816894531,88.60859680175781,155400
2024-01-23,90.5199966430664,90.5199966430664,88.63999938964844,89.19999694824219,88.14414978027344,145100
2024-01-24,90.22000122070312,90.22000122070312,87.58999633789062,88.05000305175781,87.00777435302734,101300
