Ticker,Current Price,buy at,Sell at,stop loss,Quantity,API Status,Balance,Bought at,Spare 2,Last update,Spare 1
LOCL,2.250,2.295,2.700,1.800,0,Buy,0,0.000,0,2025-02-08,0.000
AMZN,227.610,232.162,273.132,182.088,0,Buy,0,0.000,0,2025-02-08,0.000
NVDA,149.430,152.419,179.316,119.544,0,Buy,0,0.000,0,2025-02-08,0.000
AMZN,227.610,232.162,273.132,182.088,0,Buy,0,0.000,0,2025-02-08,0.000
NVDA,149.430,152.419,179.316,119.544,0,Buy,0,0.000,0,2025-02-08,0.000
AMZN,227.610,232.162,273.132,182.088,0,Buy,0,0.000,0,2025-02-08,0.000
MS,128.640,131.213,154.368,102.912,0,Buy,0,0.000,0,2025-02-08,0.000
NVDA,149.430,152.419,179.316,119.544,0,Buy,0,0.000,0,2025-02-08,0.000
