Ticker,First Date,First Value,Last Date,Last Value,Percentage Change,Source File,Folder Path,Company Name,Sector,Industry,Market Cap,P/E Ratio,P/B Ratio,PEG Ratio,Dividend Yield,EPS,Revenue,Profit Margin,EBITDA,Earnings Date,Stock Market,52-Wk High,52-Wk Low,CDP Score
CHCT,2024-11-20,18.38999938964844,2025-01-06,18.920000076293945,2.882004916997641,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Community Healthcare Trust Incorporated,Real Estate,REIT - Healthcare Facilities,534346208,Not Available,1.057988,Not Available,0.0983,-0.12,115612000,-0.00386,63713000,Not Available,NYQ,28.1,15.06,Not Available
EBS,2024-11-20,8.880000114440918,2025-01-06,10.270000457763672,15.65315681767047,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Emergent BioSolutions Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,556471744,Not Available,1.092902,Not Available,Not Available,-3.91,1125500032,-0.18552,-4800000,Not Available,NYQ,15.1,1.42,Not Available
DEC,2024-11-20,16.110000610351562,2025-01-06,16.68000030517578,3.5381730181807844,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Diversified Energy Company PLC,Energy,Oil & Gas E&P,876819264,6.0,1.458297,Not Available,0.0695,2.78,699472000,0.20457001,493308992,Not Available,NYQ,17.7,10.537,Not Available
ONL,2024-11-20,3.727319002151489,2025-01-06,3.930000066757202,5.437717149745472,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Orion Office REIT Inc.,Real Estate,REIT - Office,219874864,Not Available,0.274518,Not Available,0.1018,-1.55,169644000,-0.50941,85429000,Not Available,NYQ,5.55,3.01,Not Available
FUBO,2024-11-20,1.440000057220459,2025-01-06,5.059999942779541,251.38887095230663,root_csv_files/nyse_tickers.csv,Market_NYSE_data,fuboTV Inc.,Communication Services,Broadcasting,1690510464,Not Available,7.177305,Not Available,Not Available,-0.68,1589699968,-0.1291,-191476992,Not Available,NYQ,5.3,1.1,Not Available
SRG,2024-11-20,4.039999961853027,2025-01-06,4.130000114440918,2.227726570240121,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Seritage Growth Properties,Real Estate,Real Estate Services,232388080,Not Available,0.5566038,Not Available,Not Available,-2.55,56427000,-2.45452,-8252000,Not Available,NYQ,9.87,3.63,Not Available
SMRT,2024-11-20,1.4800000190734863,2025-01-06,1.7699999809265137,19.594591764571323,root_csv_files/nyse_tickers.csv,Market_NYSE_data,"SmartRent, Inc.",Technology,Software - Application,340847104,Not Available,1.1195446,Not Available,Not Available,-0.12,199770000,-0.12775,-27363000,Not Available,NYQ,3.47,1.17,Not Available
PBI,2024-11-20,7.510000228881836,2025-01-06,7.53000020980835,0.266311322463055,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Pitney Bowes Inc.,Industrials,Integrated Freight & Logistics,1368208512,Not Available,Not Available,Not Available,0.026600001,-1.41,3224315904,-0.12097,283447008,Not Available,NYQ,8.8,3.68,Not Available
SPIR,2024-11-20,14.420000076293944,2025-01-06,15.1899995803833,5.3398023579432135,root_csv_files/nyse_tickers.csv,Market_NYSE_data,"Spire Global, Inc.",Industrials,Specialty Business Services,369384320,Not Available,4.3301024,Not Available,Not Available,-3.45,107223000,-0.6672,-22380000,Not Available,NYQ,19.4,6.26,Not Available
NTZ,2024-11-20,4.329999923706055,2025-01-06,4.670000076293945,7.852197657705358,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Natuzzi S.p.A.,Consumer Cyclical,"Furnishings, Fixtures & Appliances",51438184,Not Available,0.74612564,Not Available,Not Available,-2.02,327918016,-0.05053,7703000,Not Available,NYQ,6.51,3.8,Not Available
CIM,2024-11-20,14.135433197021484,2025-01-06,14.149999618530272,0.1030489925972457,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Chimera Investment Corporation,Real Estate,REIT - Mortgage,1144385408,4.2492495,0.4181195,Not Available,0.1046,3.33,442340992,0.7983,Not Available,Not Available,NYQ,16.89,11.29,Not Available
DNA,2024-11-20,6.360000133514404,2025-01-06,11.649999618530272,83.17609078559443,root_csv_files/nyse_tickers.csv,Market_NYSE_data,"Ginkgo Bioworks Holdings, Inc.",Healthcare,Biotechnology,669629184,Not Available,0.7953847,Not Available,Not Available,-12.89,217951008,-2.98778,-525771008,Not Available,NYQ,64.4,5.26,Not Available
ACHR,2024-11-20,5.059999942779541,2025-01-06,11.449999809265137,126.28458376968804,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Archer Aviation Inc.,Industrials,Aerospace & Defense,5330318336,Not Available,10.399637,Not Available,Not Available,-1.31,Not Available,Not Available,-482300000,Not Available,NYQ,11.8,2.821,Not Available
NPKI,2024-11-20,7.400000095367432,2025-01-06,7.570000171661377,2.297298298690148,root_csv_files/nyse_tickers.csv,Market_NYSE_data,NPK International Inc.,Energy,Oil & Gas Equipment & Services,654784576,19.921053,2.0688713,Not Available,Not Available,0.38,748371968,-0.21305001,69209000,Not Available,NYQ,8.65,5.61,Not Available
SQNS,2024-11-20,2.789999961853028,2025-01-06,3.619999885559082,29.74910161485433,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Sequans Communications S.A.,Technology,Semiconductors,90474296,0.57735246,1.5752827,Not Available,Not Available,6.27,30555000,1.38432,28263000,Not Available,NYQ,7.425,0.85,Not Available
AMTD,2024-11-20,1.1690000295639038,2025-01-06,1.190000057220459,1.796409506027921,root_csv_files/nyse_tickers.csv,Market_NYSE_data,AMTD IDEA Group,Financial Services,Asset Management,1092460544,Not Available,0.07470182,Not Available,Not Available,-148.08,122715000,1.1652501,Not Available,Not Available,NYQ,2.0,1.06,Not Available
BODI,2024-11-20,6.329999923706055,2025-01-06,6.409999847412109,1.263821874727871,root_csv_files/nyse_tickers.csv,Market_NYSE_data,"The Beachbody Company, Inc.",Communication Services,Internet Content & Information,44380276,Not Available,0.519491,Not Available,Not Available,-15.83,477488992,-0.25715,-10910000,Not Available,NYQ,13.45,5.14,Not Available
FENG,2024-11-20,2.450000047683716,2025-01-06,2.470000028610229,0.8163257362146441,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Phoenix New Media Limited,Communication Services,Internet Content & Information,29609620,Not Available,0.024375562,Not Available,Not Available,-0.52,686756992,-0.06531,-41919000,Not Available,NYQ,4.15,1.2,Not Available
NRGV,2024-11-20,1.4800000190734863,2025-01-06,2.470000028610229,66.89189167419777,root_csv_files/nyse_tickers.csv,Market_NYSE_data,"Energy Vault Holdings, Inc.",Utilities,Utilities - Renewable,375736416,Not Available,2.0896785,Not Available,Not Available,-0.65,130964000,-0.73373,-99915000,Not Available,NYQ,2.62,0.78,Not Available
PL,2024-11-20,3.140000104904175,2025-01-06,4.360000133514404,38.853502797811565,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Planet Labs PBC,Industrials,Aerospace & Defense,1293651200,Not Available,2.4343944,Not Available,Not Available,-0.4,235764000,-0.57706,-88722000,Not Available,NYQ,4.99,1.67,Not Available
XPOF,2024-11-20,15.350000381469728,2025-01-06,15.520000457763672,1.1074923261836844,root_csv_files/nyse_tickers.csv,Market_NYSE_data,"Xponential Fitness, Inc.",Consumer Cyclical,Leisure,749662592,Not Available,Not Available,Not Available,Not Available,-1.15,326724000,-0.09147,53483000,Not Available,NYQ,18.95,7.4,Not Available
NEP,2024-11-20,16.079999923706055,2025-01-06,18.71999931335449,16.417906729939695,root_csv_files/nyse_tickers.csv,Market_NYSE_data,"NextEra Energy Partners, LP",Utilities,Utilities - Renewable,1750960128,30.688522,0.5130313,Not Available,0.192,0.61,1167000064,0.17395,662000000,Not Available,NYQ,35.15,15.55,Not Available
CULP,2024-11-20,4.960000038146973,2025-01-06,5.690000057220459,14.71774220683696,root_csv_files/nyse_tickers.csv,Market_NYSE_data,"Culp, Inc.",Consumer Cyclical,Textile Manufacturing,71461280,Not Available,0.9320229,Not Available,Not Available,-1.67,225208000,-0.07876,-5288000,Not Available,NYQ,6.85,4.25,Not Available
TLK,2024-11-20,16.530000686645508,2025-01-06,16.780000686645508,1.5124016310657118,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Perusahaan Perseroan (Persero) PT Telekomunikasi Indonesia Tbk,Communication Services,Telecom Services,16622638080,11.985715,0.012249374,Not Available,0.0653,1.4,150197002829824,0.15049,67115998511104,Not Available,NYQ,26.85,15.35,Not Available
DHX,2024-11-20,1.7899999618530271,2025-01-06,1.7999999523162842,0.5586586970038234,root_csv_files/nyse_tickers.csv,Market_NYSE_data,"DHI Group, Inc.",Technology,Software - Application,86998136,60.0,0.74565035,Not Available,Not Available,0.03,146578000,0.01766,27640000,Not Available,NYQ,2.98,1.45,Not Available
GPRK,2024-11-20,8.300000190734863,2025-01-06,10.3100004196167,24.216869670985812,root_csv_files/nyse_tickers.csv,Market_NYSE_data,GeoPark Limited,Energy,Oil & Gas E&P,527799840,5.233503,2.7203166,Not Available,0.056999996,1.97,716838016,0.14972,438486016,Not Available,NYQ,11.72,7.24,Not Available
NEUE,2024-11-20,4.949999809265137,2025-01-06,7.349999904632568,48.48485227969593,root_csv_files/nyse_tickers.csv,Market_NYSE_data,"NeueHealth, Inc.",Healthcare,Healthcare Plans,60901804,1.8058968,Not Available,Not Available,Not Available,4.07,996889984,-0.3628,-96151000,Not Available,NYQ,16.59,3.79,Not Available
INN,2024-11-20,6.079999923706055,2025-01-06,6.710000038146973,10.361844117539103,root_csv_files/nyse_tickers.csv,Market_NYSE_data,"Summit Hotel Properties, Inc.",Real Estate,REIT - Hotel & Motel,727484800,134.2,0.7985244,Not Available,0.0477,0.05,736286976,0.03584,235684000,Not Available,NYQ,7.22,5.66,Not Available
YMM,2024-11-20,9.84000015258789,2025-01-06,10.609999656677246,7.825198090945638,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Full Truck Alliance Co. Ltd.,Technology,Software - Application,11095407616,27.921053,0.31139022,Not Available,0.0168,0.38,9704869888,0.26819,1515273472,Not Available,NYQ,12.47,5.7,Not Available
EQC,2024-11-20,1.3715938329696655,2025-01-06,1.8600000143051147,35.60865976467619,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Equity Commonwealth,Real Estate,REIT - Office,200054160,4.894737,0.087156184,Not Available,Not Available,0.38,58433000,0.85423,-12396000,Not Available,NYQ,21.0,1.4,Not Available
EARN,2024-11-20,6.490000247955322,2025-01-06,6.679999828338623,2.9275743162438284,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Ellington Credit Company,Financial Services,Asset Management,194899680,5.344,0.9748978,Not Available,0.1437,1.25,-18850000,Not Available,Not Available,Not Available,NYQ,7.26,5.54,Not Available
EQV,2024-11-20,9.937999725341797,2025-01-06,9.989999771118164,0.5232445885842361,root_csv_files/nyse_tickers.csv,Market_NYSE_data,EQV Ventures Acquisition Corp.,Not Available,Not Available,445279264,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NYQ,10.02,9.88,Not Available
MEI,2024-11-20,9.029999732971191,2025-01-06,12.40999984741211,37.430788642213805,root_csv_files/nyse_tickers.csv,Market_NYSE_data,"Methode Electronics, Inc.",Technology,Electronic Components,442498400,Not Available,0.57196844,Not Available,0.0482,-2.52,1083299968,-0.13154,47200000,Not Available,NYQ,22.2,8.54,Not Available
AOMR,2024-11-20,9.25,2025-01-06,9.920000076293944,7.243244068042633,root_csv_files/nyse_tickers.csv,Market_NYSE_data,"Angel Oak Mortgage REIT, Inc.",Real Estate,REIT - Mortgage,233232096,3.4089346,0.8798227,Not Available,0.129,2.91,94441000,0.76667,Not Available,Not Available,NYQ,13.315,8.88,Not Available
ENFN,2024-11-20,9.890000343322754,2025-01-06,10.40999984741211,5.257831001395605,root_csv_files/nyse_tickers.csv,Market_NYSE_data,"Enfusion, Inc.",Technology,Software - Application,982413504,260.25,13.88,Not Available,Not Available,0.04,195159008,0.01704,18527000,Not Available,NYQ,11.375,7.52,Not Available
SUPV,2024-11-20,11.420000076293944,2025-01-06,17.639999389648438,54.46584301051098,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Grupo Supervielle S.A.,Financial Services,Banks - Regional,1697357696,19.173912,0.022874186,Not Available,0.0156,0.92,531472482304,0.18434,Not Available,Not Available,NYQ,18.3,3.329,Not Available
SMHI,2024-11-20,6.46999979019165,2025-01-06,6.630000114440918,2.4729571783267112,root_csv_files/nyse_tickers.csv,Market_NYSE_data,SEACOR Marine Holdings Inc.,Industrials,Marine Shipping,183288336,Not Available,0.56449556,Not Available,Not Available,-1.66,274636000,-0.16811001,33459000,Not Available,NYQ,15.36,5.8,Not Available
SGHC,2024-11-20,5.929999828338623,2025-01-06,5.96999979019165,0.6745356325623019,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Super Group (SGHC) Limited,Consumer Cyclical,Gambling,2993542912,597.0,5.4520545,Not Available,0.0168,0.01,1556770048,0.0026,159684256,Not Available,NYQ,7.12,2.63,Not Available
KODK,2024-11-20,5.489999771118164,2025-01-06,6.519999980926514,18.76138893897561,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Eastman Kodak Company,Industrials,Specialty Business Services,524208000,9.314286,0.53381366,Not Available,Not Available,0.7,1052000000,0.077,177000000,Not Available,NYQ,7.74,3.33,Not Available
SVV,2024-11-20,8.59000015258789,2025-01-06,9.640000343322754,12.22351771924628,root_csv_files/nyse_tickers.csv,Market_NYSE_data,"Savers Value Village, Inc.",Consumer Cyclical,Specialty Retail,1541522688,20.956522,3.565089,Not Available,Not Available,0.46,1518397056,0.04926,203034000,Not Available,NYQ,21.33,7.78,Not Available
ZEPP,2024-11-20,2.630000114440918,2025-01-06,2.9100000858306885,10.646386281594992,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Zepp Health Corporation,Technology,Consumer Electronics,42558752,Not Available,0.017572358,Not Available,Not Available,-2.44,237238256,-0.104370005,-14621203,Not Available,NYQ,8.4,2.06,Not Available
GRND,2024-11-20,14.68000030517578,2025-01-06,17.5,19.209806786107244,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Grindr Inc.,Technology,Software - Application,3090710016,Not Available,Not Available,Not Available,Not Available,-0.3,319100992,-0.16268,106136000,Not Available,NYQ,18.425,7.93,Not Available
CCM,2024-11-20,4.199999809265137,2025-01-06,4.75,13.095243231239465,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Concord Medical Services Holdings Limited,Healthcare,Medical Care Facilities,20623170,Not Available,Not Available,Not Available,Not Available,-11.84,471699008,-0.80333,-330054016,Not Available,NYQ,26.7,3.8,Not Available
GHLD,2024-11-20,13.960000038146973,2025-01-06,14.279999732971191,2.292261417978441,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Guild Holdings Company,Financial Services,Mortgage Finance,883729216,Not Available,0.75739896,Not Available,Not Available,-1.54,829864000,-0.11305001,-7740000,Not Available,NYQ,18.255,12.776,Not Available
TAK,2024-11-20,13.289999961853027,2025-01-06,13.300000190734863,0.0752462671974425,root_csv_files/nyse_tickers.csv,Market_NYSE_data,Takeda Pharmaceutical Company Limited,Healthcare,Drug Manufacturers - Specialty & Generic,42165788672,22.931036,0.00304633,Not Available,0.049000002,0.58,4546082897920,0.06379,1328560996352,Not Available,NYQ,15.08,12.58,Not Available
RES,2024-11-20,5.96999979019165,2025-01-06,6.139999866485596,2.8475725673097205,root_csv_files/nyse_tickers.csv,Market_NYSE_data,"RPC, Inc.",Energy,Oil & Gas Equipment & Services,1319928064,10.964286,1.2127197,Not Available,0.026099999,0.56,1474168960,0.08068,255822000,Not Available,NYQ,8.19,5.54,Not Available
PARA,2024-11-20,10.532852172851562,2025-01-06,10.93000030517578,3.770565899974052,root_csv_files/sp500_stocks.csv,Market_SP500_data,Paramount Global,Communication Services,Entertainment,7761371136,Not Available,0.4384276,Not Available,0.0183,-9.06,28867000320,-0.18887,3124999936,Not Available,NMS,15.7,9.54,Not Available
WBA,2024-11-20,8.239999771118164,2025-01-06,9.470000267028809,14.927190898983897,root_csv_files/sp500_stocks.csv,Market_SP500_data,"Walgreens Boots Alliance, Inc.",Healthcare,Pharmaceutical Retailers,8177231360,Not Available,0.7833568,Not Available,0.10560001,-10.01,147657998336,-0.05849,2884000000,Not Available,NMS,25.63,8.08,Not Available
WBD,2024-11-20,9.949999809265137,2025-01-06,10.829999923706056,8.84422242522548,root_csv_files/sp500_stocks.csv,Market_SP500_data,"Warner Bros. Discovery, Inc.",Communication Services,Entertainment,26567829504,Not Available,0.7565491,Not Available,Not Available,-4.58,39578001408,-0.28342,7144999936,Not Available,NMS,12.7,6.64,Not Available
ADEA,2024-11-20,11.47282600402832,2025-01-06,14.279999732971191,24.468023205069272,root_csv_files/sp600_stocks.csv,Market_SP600_data,Adeia Inc.,Technology,Software - Application,1560304128,38.594593,4.1224017,Not Available,0.0139999995,0.37,343723008,0.12014,188131008,Not Available,NMS,14.75,9.6801,Not Available
ARR,2024-11-20,18.201765060424805,2025-01-06,19.01000022888184,4.440421935861267,root_csv_files/sp600_stocks.csv,Market_SP600_data,"ARMOUR Residential REIT, Inc.",Real Estate,REIT - Mortgage,1060003328,6.5551724,0.7967644,Not Available,0.1515,2.9,185086000,0.7115,Not Available,Not Available,NYQ,21.93,17.35,Not Available
ATEN,2024-11-20,16.479999542236328,2025-01-06,18.299999237060547,11.043687775353211,root_csv_files/sp600_stocks.csv,Market_SP600_data,"A10 Networks, Inc.",Technology,Software - Infrastructure,1350519680,27.72727,6.2139215,Not Available,0.013099999,0.66,257908992,0.19292,53927000,Not Available,NYQ,19.37,12.27,Not Available
BDN,2024-11-20,5.389999866485596,2025-01-06,5.559999942779541,3.1539903618734093,root_csv_files/sp600_stocks.csv,Market_SP600_data,Brandywine Realty Trust,Real Estate,REIT - Office,962891904,Not Available,0.87380165,Not Available,0.1079,-1.8,306926016,-1.00576,57621000,Not Available,NYQ,6.54,3.85,Not Available
BGS,2024-11-20,6.269999980926514,2025-01-06,7.03000020980835,12.12121580851315,root_csv_files/sp600_stocks.csv,Market_SP600_data,"B&G Foods, Inc.",Consumer Defensive,Packaged Foods,556522240,Not Available,0.73682004,Not Available,0.108100004,-0.32,1959014016,-0.013409999,287912992,Not Available,NYQ,11.97,6.12,Not Available
BLMN,2024-11-20,12.360917091369627,2025-01-06,12.619999885559082,2.095983593081019,root_csv_files/sp600_stocks.csv,Market_SP600_data,"Bloomin' Brands, Inc.",Consumer Cyclical,Restaurants,1070719936,Not Available,4.421864,Not Available,0.0761,-0.08,4547161088,-0.00116,447624992,Not Available,NMS,30.13,11.24,Not Available
CERT,2024-11-20,9.550000190734863,2025-01-06,11.329999923706056,18.638740287126883,root_csv_files/sp600_stocks.csv,Market_SP600_data,"Certara, Inc.",Healthcare,Health Information Services,1823993984,Not Available,1.7305636,Not Available,Not Available,-0.2,372796992,-0.083380006,79191000,Not Available,NMS,19.87,9.41,Not Available
CNSL,2024-11-20,4.630000114440918,2025-01-03,4.71999979019165,1.9438374411703456,root_csv_files/sp600_stocks.csv,Market_SP600_data,"Consolidated Communications Holdings, Inc.",Communication Services,Telecom Services,559168960,Not Available,2.4673288,Not Available,Not Available,-2.04,1089650048,-0.17146999,267124992,Not Available,NMS,4.75,4.185,Not Available
CRGY,2024-11-20,14.5600004196167,2025-01-06,15.369999885559082,5.563182984878695,root_csv_files/sp600_stocks.csv,Market_SP600_data,Crescent Energy Company,Energy,Oil & Gas Integrated,3888902144,69.86364,0.87275,Not Available,0.0312,0.22,2713358080,0.02173,1466771968,Not Available,NYQ,15.54,9.88,Not Available
CRK,2024-11-20,15.0,2025-01-06,18.38999938964844,22.599995930989607,root_csv_files/sp600_stocks.csv,Market_SP600_data,"Comstock Resources, Inc.",Energy,Oil & Gas E&P,5374679552,Not Available,2.341482,Not Available,Not Available,-0.18,1297656960,-0.048660003,662030976,Not Available,NYQ,19.25,7.07,Not Available
CRSR,2024-11-20,6.75,2025-01-06,7.565000057220459,12.074074921784575,root_csv_files/sp600_stocks.csv,Market_SP600_data,"Corsair Gaming, Inc.",Technology,Computer Hardware,792055488,Not Available,1.3232465,Not Available,Not Available,-0.91,1320041984,-0.06097,7000000,Not Available,NMS,14.125,5.595,Not Available
CTKB,2024-11-20,6.130000114440918,2025-01-06,6.789999961853027,10.766718353843036,root_csv_files/sp600_stocks.csv,Market_SP600_data,"Cytek Biosciences, Inc.",Healthcare,Medical Devices,874626688,Not Available,2.2861953,Not Available,Not Available,-0.08,201210000,-0.05049,-15157000,Not Available,NMS,9.328,4.66,Not Available
CXM,2024-11-20,7.820000171661377,2025-01-06,8.760000228881836,12.02046082590755,root_csv_files/sp600_stocks.csv,Market_SP600_data,"Sprinklr, Inc.",Technology,Software - Application,2228395264,58.399998,3.5223162,Not Available,Not Available,0.15,773697984,0.06538,43499000,Not Available,NYQ,14.315,6.91,Not Available
DAN,2024-11-20,7.960000038146973,2025-01-06,11.630000114440918,46.105528375704544,root_csv_files/sp600_stocks.csv,Market_SP600_data,Dana Incorporated,Consumer Cyclical,Auto Parts,1686105856,Not Available,1.1393025,Not Available,0.0344,-0.11,10442999808,-0.00153,770000000,Not Available,NYQ,14.22,7.58,Not Available
DV,2024-11-20,19.32999992370605,2025-01-06,19.450000762939453,0.6208010331455541,root_csv_files/sp600_stocks.csv,Market_SP600_data,"DoubleVerify Holdings, Inc.",Technology,Software - Application,3261084160,51.18421,2.9354062,Not Available,Not Available,0.38,638459008,0.103269994,120208000,Not Available,NYQ,43.0,16.115,Not Available
DVAX,2024-11-20,12.170000076293944,2025-01-06,12.760000228881836,4.84798807632844,root_csv_files/sp600_stocks.csv,Market_SP600_data,Dynavax Technologies Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,1677365888,85.066666,2.459522,Not Available,Not Available,0.15,260810000,0.07852,-1623000,Not Available,NMS,14.41,9.74,Not Available
EFC,2024-11-20,12.161876678466797,2025-01-06,12.239999771118164,0.6423605066616732,root_csv_files/sp600_stocks.csv,Market_SP600_data,Ellington Financial Inc.,Real Estate,REIT - Mortgage,1109699200,9.488372,0.88657105,Not Available,0.1275,1.29,290292992,0.46280998,Not Available,Not Available,NYQ,13.46,10.88,Not Available
EXTR,2024-11-20,15.43000030517578,2025-01-06,16.84000015258789,9.138041604180309,root_csv_files/sp600_stocks.csv,Market_SP600_data,"Extreme Networks, Inc.",Technology,Communication Equipment,2225153536,Not Available,67.90323,Not Available,Not Available,-0.96,1033270016,-0.12111,-49122000,Not Available,NMS,19.24,10.5,Not Available
EZPW,2024-11-20,12.09000015258789,2025-01-06,12.100000381469728,0.0827148780448703,root_csv_files/sp600_stocks.csv,Market_SP600_data,"EZCORP, Inc.",Financial Services,Credit Services,659031360,11.0,0.82045025,Not Available,Not Available,1.1,1161602048,0.07153,146426000,Not Available,NMS,12.85,8.2,Not Available
FLGT,2024-11-20,17.280000686645508,2025-01-06,18.780000686645508,8.680555210621282,root_csv_files/sp600_stocks.csv,Market_SP600_data,"Fulgent Genetics, Inc.",Healthcare,Diagnostics & Research,574420096,Not Available,0.5037419,Not Available,Not Available,-5.52,277760992,-0.59392,-60801000,Not Available,NGM,29.3,16.56,Not Available
FTRE,2024-11-20,19.14999961853028,2025-01-06,19.729999542236328,3.0287202885623934,root_csv_files/sp600_stocks.csv,Market_SP600_data,Fortrea Holdings Inc.,Healthcare,Biotechnology,1769780992,Not Available,1.1693238,Not Available,Not Available,-2.44,2975600128,-0.10082,27100000,Not Available,NMS,41.02,16.53,Not Available
GNL,2024-11-20,7.289999961853027,2025-01-06,7.429999828338623,1.9204371360519112,root_csv_files/sp600_stocks.csv,Market_SP600_data,"Global Net Lease, Inc.",Real Estate,REIT - Diversified,1732178048,Not Available,0.7536261,Not Available,0.148,-0.78,812620992,-0.21365999,598913024,Not Available,NYQ,10.06,6.52,Not Available
HCSG,2024-11-20,11.390000343322754,2025-01-06,11.670000076293944,2.458294333022878,root_csv_files/sp600_stocks.csv,Market_SP600_data,"Healthcare Services Group, Inc.",Healthcare,Medical Care Facilities,855307200,16.913044,1.7498875,Not Available,Not Available,0.69,1701709952,0.03,66880000,Not Available,NMS,13.0,8.98,Not Available
