Date,Open,High,Low,Close,Adj Close,Volume
2024-04-01,131.67999267578125,131.92999267578125,130.11000061035156,130.99000549316406,130.21102905273438,5377600
2024-04-02,130.10000610351562,130.75999450683594,129.27999877929688,130.35000610351562,129.5748291015625,6584200
2024-04-03,130.35000610351562,132.3000030517578,129.42999267578125,129.89999389648438,129.12750244140625,7741400
2024-04-04,130.8300018310547,130.94000244140625,127.33999633789062,127.66000366210938,126.90082550048828,6753200
2024-04-05,127.6500015258789,128.60000610351562,127.0,127.98999786376953,127.2288589477539,5691800
2024-04-08,127.63999938964844,127.91999816894531,125.87999725341797,126.55999755859375,125.80735778808594,6282500
2024-04-09,126.58000183105469,127.0,125.51000213623047,126.70999908447266,125.95647430419922,4696600
2024-04-10,125.86000061035156,127.0,125.05000305175781,126.75,125.99623107910156,5787700
2024-04-11,126.55000305175781,127.13999938964844,125.45999908447266,126.1500015258789,125.3998031616211,6187200
2024-04-12,127.04000091552734,127.11000061035156,125.0999984741211,125.73999786376953,124.99224090576172,7369700
2024-04-15,126.69000244140625,127.81999969482422,125.87000274658203,126.19000244140625,125.43956756591797,6241000
2024-04-16,126.55999755859375,126.80000305175781,125.02999877929688,125.05999755859375,124.3162841796875,5587300
2024-04-17,125.66999816894531,126.19000244140625,124.70999908447266,125.37000274658203,124.62444305419922,6122800
2024-04-18,125.5199966430664,125.5199966430664,124.5,125.2300033569336,124.48527526855469,5992700
2024-04-19,125.6500015258789,126.12000274658203,124.88999938964844,125.77999877929688,125.03199768066406,8403100
2024-04-22,126.70999908447266,128.0800018310547,126.22000122070312,126.94000244140625,126.18510437011719,7805800
2024-04-23,128.10000610351562,128.10000610351562,126.73999786376953,126.87999725341797,126.12545776367188,7744000
2024-04-24,126.81999969482422,127.58999633789062,125.3499984741211,127.0,126.24474334716797,7128300
2024-04-25,129.69000244140625,132.8000030517578,128.75999450683594,130.72000122070312,129.942626953125,12750100
2024-04-26,130.1300048828125,131.91000366210938,130.1300048828125,131.1999969482422,130.41976928710938,7758200
