Ticker,First Date,First Value,Last Date,Last Value,Percentage Change,Source File,Folder Path,Company Name,Sector,Industry,Market Cap,P/E Ratio,P/B Ratio,PEG Ratio,Dividend Yield,EPS,Revenue,Profit Margin,EBITDA,Earnings Date,Stock Market,52-Wk High,52-Wk Low,CDP Score
ARR,2024-11-20,18.201765060424805,2024-12-24,18.850000381469727,3.561387145109063,nyse_tickers.csv,nyse_data,"ARMOUR Residential REIT, Inc.",Real Estate,REIT - Mortgage,1041602432,6.441379,0.7829331,Not Available,0.1528,2.9,185086000,0.7115,Not Available,Not Available,NYQ,21.93,17.35,Not Available
CCU,2024-11-20,10.9399995803833,2024-12-24,11.5600004196167,5.667283939801355,nyse_tickers.csv,nyse_data,Compañía Cervecerías Unidas S.A.,Consumer Defensive,Beverages - Brewers,2139416704,16.542858,0.0030276552,Not Available,0.0361,0.7,2509096091648,0.051220004,308520550400,Not Available,NYQ,13.74,10.0,Not Available
GDOT,2024-11-20,10.229999542236328,2024-12-24,10.630000114440918,3.91007419456001,nyse_tickers.csv,nyse_data,Green Dot Corporation,Financial Services,Credit Services,576594496,Not Available,0.6180812,Not Available,Not Available,-1.05,1629682944,-0.034,Not Available,Not Available,NYQ,13.58,7.7,Not Available
PERF,2024-11-20,1.8799999952316284,2024-12-24,2.220000028610229,18.08510820430669,nyse_tickers.csv,nyse_data,Perfect Corp.,Technology,Software - Application,245456096,40.166668,1.6771051,Not Available,Not Available,0.06,58445000,0.091129996,-3622000,Not Available,NYQ,3.768,1.702,Not Available
ACI,2024-11-20,19.1200008392334,2024-12-24,19.6299991607666,2.667355121066256,nyse_tickers.csv,nyse_data,"Albertsons Companies, Inc.",Consumer Defensive,Grocery Stores,11488470016,11.596491,3.803222,Not Available,0.0307,1.71,79713697792,0.012519999,3863699968,Not Available,NYQ,23.47,17.0,Not Available
JBI,2024-11-20,7.110000133514404,2024-12-24,7.570000171661377,6.469761315174534,nyse_tickers.csv,nyse_data,"Janus International Group, Inc.",Industrials,Building Products & Equipment,1074991488,10.583333,2.0412536,Not Available,Not Available,0.72,996800000,0.10614,245700000,Not Available,NYQ,15.86,6.675,Not Available
IVR,2024-11-20,8.079999923706055,2024-12-24,8.319999694824219,2.9702942250534496,nyse_tickers.csv,nyse_data,Invesco Mortgage Capital Inc.,Real Estate,REIT - Mortgage,501632288,6.2105265,0.86737376,Not Available,0.1912,1.33,102893000,0.81224996,Not Available,Not Available,NYQ,9.97,7.6,Not Available
CCM,2024-11-20,4.199999809265137,2024-12-24,4.519999980926514,7.61905205222775,nyse_tickers.csv,nyse_data,Concord Medical Services Holdings Limited,Healthcare,Medical Care Facilities,21274428,Not Available,Not Available,Not Available,Not Available,-11.88,471699008,-0.80333,-330054016,Not Available,NYQ,26.7,3.8,Not Available
NOK,2024-11-20,4.25,2024-12-24,4.489999771118164,5.647053438074448,nyse_tickers.csv,nyse_data,Nokia Oyj,Technology,Communication Equipment,24077027328,27.9375,1.1974282,Not Available,0.0318,0.16,19772000256,0.02094,2870000128,Not Available,NYQ,4.95,3.29,Not Available
RLJ,2024-11-20,9.609999656677246,2024-12-24,10.279999732971191,6.971905309366104,nyse_tickers.csv,nyse_data,RLJ Lodging Trust,Real Estate,REIT - Hotel & Motel,1588564864,35.551727,0.8100252,Not Available,0.0583,0.29,1359501952,0.05192,331838016,Not Available,NYQ,12.39,8.74,Not Available
ONTF,2024-11-20,6.25,2024-12-24,6.690000057220459,7.040000915527343,nyse_tickers.csv,nyse_data,"ON24, Inc.",Technology,Software - Application,276144800,Not Available,1.6900331,Not Available,Not Available,-1.04,150738000,-0.28632,-43960000,Not Available,NYQ,8.345,5.37,Not Available
FINV,2024-11-20,6.300000190734863,2024-12-24,6.940000057220459,10.158727731894606,nyse_tickers.csv,nyse_data,FinVolution Group,Financial Services,Credit Services,1824111872,6.1578946,0.13544802,Not Available,0.039300002,1.14,12807318528,0.16938,7085454848,Not Available,NYQ,7.29,4.45,Not Available
SKE,2024-11-20,8.649999618530273,2024-12-24,9.119999885559082,5.433529338220556,nyse_tickers.csv,nyse_data,Skeena Resources Limited,Basic Materials,Other Industrial Metals & Mining,992981824,Not Available,6.693256,Not Available,Not Available,-1.32,Not Available,Not Available,-135190000,Not Available,NYQ,10.33,3.29,Not Available
BCSF,2024-11-20,16.610000610351562,2024-12-24,17.600000381469727,5.960263303670101,nyse_tickers.csv,nyse_data,"Bain Capital Specialty Finance, Inc.",Financial Services,Asset Management,1143398272,8.899497,0.9972407,Not Available,0.0975,1.99,294256992,0.43616,Not Available,Not Available,NYQ,17.79,14.75,Not Available
AOMR,2024-11-20,9.25,2024-12-24,9.3100004196167,0.6486531850453969,nyse_tickers.csv,nyse_data,"Angel Oak Mortgage REIT, Inc.",Real Estate,REIT - Mortgage,221006208,3.2302403,0.83370286,Not Available,0.1393,2.91,94441000,0.76667,Not Available,Not Available,NYQ,13.315,8.88,Not Available
GB,2024-11-20,5.570000171661377,2024-12-24,6.650000095367432,19.38958510631285,nyse_tickers.csv,nyse_data,Global Blue Group Holding AG,Technology,Software - Infrastructure,1373113856,34.35,26.525095,Not Available,Not Available,0.2,445572000,0.06637,123368000,Not Available,NYQ,6.8898,4.1,Not Available
QS,2024-11-20,5.070000171661377,2024-12-24,5.369999885559082,5.917153919925783,nyse_tickers.csv,nyse_data,QuantumScape Corporation,Consumer Cyclical,Auto Parts,3146572032,Not Available,2.8321033,Not Available,Not Available,-0.95,Not Available,Not Available,-470580000,Not Available,NYQ,10.03,4.65,Not Available
BB,2024-11-20,2.309999942779541,2024-12-24,3.9600000381469727,71.42857732637192,nyse_tickers.csv,nyse_data,BlackBerry Limited,Technology,Software - Infrastructure,2336752896,Not Available,2.9992406,Not Available,Not Available,-0.25,637000000,-0.21664,3000000,Not Available,NYQ,4.06,2.01,Not Available
QD,2024-11-20,2.4800000190734863,2024-12-24,2.940000057220459,18.54838849230437,nyse_tickers.csv,nyse_data,Qudian Inc.,Financial Services,Credit Services,551165632,Not Available,0.049944222,Not Available,Not Available,-0.28,202568352,-1.34336,-289093376,Not Available,NYQ,3.199,1.52,Not Available
DV,2024-11-20,19.32999992370605,2024-12-24,19.76000022888184,2.224523056766502,nyse_tickers.csv,nyse_data,"DoubleVerify Holdings, Inc.",Technology,Software - Application,3328150272,52.236843,2.9957743,Not Available,Not Available,0.38,638459008,0.103269994,120208000,Not Available,NYQ,43.0,16.115,Not Available
CXM,2024-11-20,7.820000171661377,2024-12-24,8.949999809265137,14.450122925811762,nyse_tickers.csv,nyse_data,"Sprinklr, Inc.",Technology,Software - Application,2236026624,58.6,3.5343788,Not Available,Not Available,0.15,773697984,0.06538,43499000,Not Available,NYQ,14.315,6.91,Not Available
NEXA,2024-11-20,7.610000133514404,2024-12-24,8.470000267028809,11.30092139850258,nyse_tickers.csv,nyse_data,Nexa Resources S.A.,Basic Materials,Other Industrial Metals & Mining,1138975488,Not Available,1.1401299,Not Available,Not Available,-1.49,2655439872,-0.07473,474475008,Not Available,NYQ,8.63,5.1,Not Available
ALTM,2024-11-20,5.210000038146973,2024-12-24,5.260000228881836,0.9596965521836488,nyse_tickers.csv,nyse_data,Arcadium Lithium plc,Basic Materials,Specialty Chemicals,5581325824,28.833332,0.8862705,Not Available,Not Available,0.18,900600000,0.17222,240400000,Not Available,NYQ,7.80133,2.19,Not Available
BVN,2024-11-20,12.140000343322754,2024-12-24,12.420000076293944,2.306422776381511,nyse_tickers.csv,nyse_data,Compañía de Minas Buenaventura S.A.A.,Basic Materials,Other Precious Metals & Mining,3124040192,8.4827585,0.93054926,Not Available,0.0057,1.45,1108813056,0.32404,347096992,Not Available,NYQ,18.84,11.61,Not Available
ZEPP,2024-11-20,2.630000114440918,2024-12-24,2.9800000190734863,13.307980585657535,nyse_tickers.csv,nyse_data,Zepp Health Corporation,Technology,Consumer Electronics,42120000,Not Available,0.017391201,Not Available,Not Available,-2.44,237238256,-0.104370005,-14621203,Not Available,NYQ,8.4,2.06,Not Available
DRH,2024-11-20,8.970000267028809,2024-12-24,9.34000015258789,4.124859247987954,nyse_tickers.csv,nyse_data,DiamondRock Hospitality Company,Real Estate,REIT - Hotel & Motel,1957859328,32.34483,1.1789844,Not Available,0.0343,0.29,1114379008,0.06303,267763008,Not Available,NYQ,10.0,7.74,Not Available
OBDE,2024-11-20,14.64064598083496,2024-12-24,15.210000038146973,3.888858852657969,nyse_tickers.csv,nyse_data,Blue Owl Capital Corporation III,Not Available,Not Available,1873792768,8.679999,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NYQ,16.8,13.6,Not Available
MOGU,2024-11-20,2.0390000343322754,2024-12-24,2.180000066757202,6.915155961294574,nyse_tickers.csv,nyse_data,MOGU Inc.,Consumer Cyclical,Internet Retail,17253620,Not Available,0.029323466,Not Available,Not Available,-0.82,160344000,-0.36973998,-55314000,Not Available,NYQ,3.58,1.62,Not Available
CEPU,2024-11-20,13.699999809265137,2024-12-24,14.369999885559082,4.89051157388216,nyse_tickers.csv,nyse_data,Central Puerto S.A.,Utilities,Utilities - Regulated Electric,2169956608,11.739837,0.012375505,Not Available,0.066199996,1.23,513200685056,0.39317,295994753024,Not Available,NYQ,16.34,7.07,Not Available
TWO,2024-11-20,11.460000038146973,2024-12-24,11.84000015258789,3.3158823139267826,nyse_tickers.csv,nyse_data,Two Harbors Investment Corp.,Real Estate,REIT - Mortgage,1223070080,Not Available,0.78006214,Not Available,0.1516,-4.8,119476000,Not Available,Not Available,Not Available,NYQ,14.27,11.28,Not Available
EVRI,2024-11-20,13.34000015258789,2024-12-24,13.5,1.1993991422936396,nyse_tickers.csv,nyse_data,Everi Holdings Inc.,Consumer Cyclical,Gambling,1166054016,84.50001,4.6222224,Not Available,Not Available,0.16,760419008,0.01716,261236992,Not Available,NYQ,13.53,6.37,Not Available
SNAP,2024-11-20,10.59000015258789,2024-12-24,11.18000030517578,5.571295033869379,nyse_tickers.csv,nyse_data,Snap Inc.,Communication Services,Internet Content & Information,18784751616,Not Available,8.472012,Not Available,Not Available,-0.58,5165402112,-0.18492001,-768156032,Not Available,NYQ,17.75,8.29,Not Available
ATUS,2024-11-20,2.4200000762939453,2024-12-24,2.5,3.305781867105094,nyse_tickers.csv,nyse_data,"Altice USA, Inc.",Communication Services,Telecom Services,1129913088,Not Available,Not Available,Not Available,Not Available,-0.37,9021001728,-0.01847,3397829888,Not Available,NYQ,3.66,1.52,Not Available
ZGN,2024-11-20,7.389999866485596,2024-12-24,8.630000114440918,16.77943532284554,nyse_tickers.csv,nyse_data,Ermenegildo Zegna N.V.,Consumer Cyclical,Apparel Manufacturing,2117770368,20.463415,2.4837182,Not Available,0.0148,0.41,1961612032,0.05131,196828000,Not Available,NYQ,15.26,7.13,Not Available
TME,2024-11-20,11.4399995803833,2024-12-24,11.890000343322754,3.933573246900204,nyse_tickers.csv,nyse_data,Tencent Music Entertainment Group,Communication Services,Internet Content & Information,20127991808,22.923079,0.29030687,Not Available,0.0115,0.52,27836000256,0.21530001,7453499904,Not Available,NYQ,15.77,8.19,Not Available
VNCE,2024-11-20,1.7000000476837158,2024-12-24,4.0,135.29411104723675,nyse_tickers.csv,nyse_data,Vince Holding Corp.,Consumer Cyclical,Apparel Manufacturing,46781616,10.027027,0.9840849,Not Available,Not Available,0.37,292727008,0.0043200003,4686000,Not Available,NYQ,6.89,1.27,Not Available
CTO,2024-11-20,19.108386993408203,2024-12-24,19.489999771118164,1.9970957142620436,nyse_tickers.csv,nyse_data,"CTO Realty Growth, Inc.",Real Estate,REIT - Diversified,586934016,32.09836,0.98505807,Not Available,0.078099996,0.61,118662000,0.17097999,72510000,Not Available,NYQ,21.15,16.16,Not Available
WBD,2024-11-20,9.949999809265137,2024-12-24,10.550000190734863,6.030154703229487,nasdaq_stocks.csv,NASDAQ_data,"Warner Bros. Discovery, Inc.",Communication Services,Entertainment,26052663296,Not Available,0.74187917,Not Available,Not Available,-4.58,39578001408,-0.28342,7144999936,Not Available,NMS,12.7,6.64,Not Available
HST,2024-11-20,17.420000076293945,2024-12-24,18.21999931335449,4.592418103081552,sp500_stocks.csv,SP500_data,"Host Hotels & Resorts, Inc.",Real Estate,REIT - Hotel & Motel,12951911424,17.747574,1.9037701,Not Available,0.044,1.03,5590000128,0.12898,1515000064,Not Available,NMS,21.31,15.71,Not Available
IVZ,2024-11-20,17.40999984741211,2024-12-24,17.75,1.952901525374968,sp500_stocks.csv,SP500_data,Invesco Ltd.,Financial Services,Asset Management,8031493120,Not Available,0.7475424,Not Available,0.0473,-0.91,5887399936,-0.030030001,1053000000,Not Available,NYQ,18.94,14.16,Not Available
WBA,2024-11-20,8.239999771118164,2024-12-24,9.1899995803833,11.52912421909233,sp500_stocks.csv,SP500_data,"Walgreens Boots Alliance, Inc.",Healthcare,Pharmaceutical Retailers,8358564352,Not Available,0.80072796,Not Available,0.1047,-10.01,147657998336,-0.05849,2884000000,Not Available,NMS,27.05,8.08,Not Available
WBD,2024-11-20,9.949999809265137,2024-12-24,10.550000190734863,6.030154703229487,sp500_stocks.csv,SP500_data,"Warner Bros. Discovery, Inc.",Communication Services,Entertainment,26052663296,Not Available,0.74187917,Not Available,Not Available,-4.58,39578001408,-0.28342,7144999936,Not Available,NMS,12.7,6.64,Not Available
ADEA,2024-11-20,11.47282600402832,2024-12-24,13.739999771118164,19.761249462807136,sp600_stocks.csv,SP600_data,Adeia Inc.,Technology,Software - Application,1520968832,37.62162,4.018476,Not Available,0.0146,0.37,343723008,0.12014,188131008,Not Available,NMS,14.75,9.6801,Not Available
AHCO,2024-11-20,9.720000267028809,2024-12-24,10.050000190734863,3.395060850208479,sp600_stocks.csv,SP600_data,AdaptHealth Corp.,Healthcare,Medical Devices,1317293568,Not Available,0.8497526,Not Available,Not Available,-1.67,3262564096,-0.0657,669380992,Not Available,NCM,11.9,6.46,Not Available
APLE,2024-11-20,15.29409885406494,2024-12-24,15.710000038146973,2.7193572373928574,sp600_stocks.csv,SP600_data,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,3781218048,18.541176,1.1469325,Not Available,0.0615,0.85,1410887936,0.14531,461024000,Not Available,NYQ,17.075,13.6,Not Available
ARR,2024-11-20,18.201765060424805,2024-12-24,18.850000381469727,3.561387145109063,sp600_stocks.csv,SP600_data,"ARMOUR Residential REIT, Inc.",Real Estate,REIT - Mortgage,1041602432,6.441379,0.7829331,Not Available,0.1528,2.9,185086000,0.7115,Not Available,Not Available,NYQ,21.93,17.35,Not Available
ATEN,2024-11-20,16.479999542236328,2024-12-24,18.61000061035156,12.9247641218453,sp600_stocks.csv,SP600_data,"A10 Networks, Inc.",Technology,Software - Infrastructure,1388157184,28.499998,6.387097,Not Available,0.012999999,0.66,257908992,0.19292,53927000,Not Available,NYQ,19.37,12.27,Not Available
BDN,2024-11-20,5.389999866485596,2024-12-24,5.619999885559082,4.267161869587423,sp600_stocks.csv,SP600_data,Brandywine Realty Trust,Real Estate,REIT - Office,971551040,Not Available,0.8816596,Not Available,0.1113,-1.8,306926016,-1.00576,57621000,Not Available,NYQ,6.54,3.85,Not Available
BGS,2024-11-20,6.269999980926514,2024-12-24,7.099999904632568,13.237638376888896,sp600_stocks.csv,SP600_data,"B&G Foods, Inc.",Consumer Defensive,Packaged Foods,565230272,Not Available,0.7483492,Not Available,0.104499996,-0.32,1959014016,-0.013409999,287912992,Not Available,NYQ,11.97,6.12,Not Available
CERT,2024-11-20,9.550000190734863,2024-12-24,10.699999809265137,12.041880581803236,sp600_stocks.csv,SP600_data,"Certara, Inc.",Healthcare,Health Information Services,1746719872,Not Available,1.6572477,Not Available,Not Available,-0.2,372796992,-0.083380006,79191000,Not Available,NMS,19.87,9.41,Not Available
CNSL,2024-11-20,4.630000114440918,2024-12-24,4.710000038146973,1.7278600805329538,sp600_stocks.csv,SP600_data,"Consolidated Communications Holdings, Inc.",Communication Services,Telecom Services,559168960,Not Available,2.4673288,Not Available,Not Available,-2.04,1089650048,-0.17146999,267124992,Not Available,NMS,4.75,4.18,Not Available
CRK,2024-11-20,15.0,2024-12-24,16.790000915527344,11.93333943684896,sp600_stocks.csv,SP600_data,"Comstock Resources, Inc.",Energy,Oil & Gas E&P,4869068288,Not Available,2.121212,Not Available,Not Available,-0.18,1297656960,-0.048660003,662030976,Not Available,NYQ,17.79,7.07,Not Available
CTKB,2024-11-20,6.130000114440918,2024-12-24,6.489999771118164,5.872751222780027,sp600_stocks.csv,SP600_data,"Cytek Biosciences, Inc.",Healthcare,Medical Devices,841135872,Not Available,2.1986532,Not Available,Not Available,-0.08,201210000,-0.05049,-15157000,Not Available,NMS,9.515,4.66,Not Available
CXM,2024-11-20,7.820000171661377,2024-12-24,8.949999809265137,14.450122925811762,sp600_stocks.csv,SP600_data,"Sprinklr, Inc.",Technology,Software - Application,2236026624,58.6,3.5343788,Not Available,Not Available,0.15,773697984,0.06538,43499000,Not Available,NYQ,14.315,6.91,Not Available
DAN,2024-11-20,7.960000038146973,2024-12-24,11.789999961853027,48.11557670039471,sp600_stocks.csv,SP600_data,Dana Incorporated,Consumer Cyclical,Auto Parts,1712202112,Not Available,1.1569358,Not Available,0.0348,-0.11,10442999808,-0.00153,770000000,Not Available,NYQ,14.96,7.58,Not Available
DEI,2024-11-20,18.75,2024-12-24,18.81999969482422,0.3733317057291666,sp600_stocks.csv,SP600_data,"Douglas Emmett, Inc.",Real Estate,REIT - Office,3766058752,Not Available,1.521269,Not Available,0.042,-0.1,965443008,-0.016619999,611624000,Not Available,NYQ,20.5,12.36,Not Available
DRH,2024-11-20,8.970000267028809,2024-12-24,9.34000015258789,4.124859247987954,sp600_stocks.csv,SP600_data,DiamondRock Hospitality Company,Real Estate,REIT - Hotel & Motel,1957859328,32.34483,1.1789844,Not Available,0.0343,0.29,1114379008,0.06303,267763008,Not Available,NYQ,10.0,7.74,Not Available
DV,2024-11-20,19.32999992370605,2024-12-24,19.76000022888184,2.224523056766502,sp600_stocks.csv,SP600_data,"DoubleVerify Holdings, Inc.",Technology,Software - Application,3328150272,52.236843,2.9957743,Not Available,Not Available,0.38,638459008,0.103269994,120208000,Not Available,NYQ,43.0,16.115,Not Available
DVAX,2024-11-20,12.170000076293944,2024-12-24,12.84000015258789,5.505341594853779,sp600_stocks.csv,SP600_data,Dynavax Technologies Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,1712858624,86.86666,2.511565,Not Available,Not Available,0.15,260810000,0.07852,-1623000,Not Available,NMS,15.01,9.74,Not Available
EFC,2024-11-20,12.161876678466797,2024-12-24,12.270000457763672,0.8890386093810135,sp600_stocks.csv,SP600_data,Ellington Financial Inc.,Real Estate,REIT - Mortgage,1109699200,9.488372,0.88657105,Not Available,0.1286,1.29,290292992,0.46280998,Not Available,Not Available,NYQ,13.46,10.88,Not Available
EXTR,2024-11-20,15.43000030517578,2024-12-24,17.81999969482422,15.489302283725474,sp600_stocks.csv,SP600_data,"Extreme Networks, Inc.",Technology,Communication Equipment,2326897408,Not Available,71.00807,Not Available,Not Available,-0.96,1033270016,-0.12111,-49122000,Not Available,NMS,19.24,10.5,Not Available
FLGT,2024-11-20,17.280000686645508,2024-12-24,18.51000022888184,7.118052623614254,sp600_stocks.csv,SP600_data,"Fulgent Genetics, Inc.",Healthcare,Diagnostics & Research,571361408,Not Available,0.50105953,Not Available,Not Available,-5.52,277760992,-0.59392,-60801000,Not Available,NGM,30.05,16.56,Not Available
GDOT,2024-11-20,10.229999542236328,2024-12-24,10.630000114440918,3.91007419456001,sp600_stocks.csv,SP600_data,Green Dot Corporation,Financial Services,Credit Services,576594496,Not Available,0.6180812,Not Available,Not Available,-1.05,1629682944,-0.034,Not Available,Not Available,NYQ,13.58,7.7,Not Available
HCSG,2024-11-20,11.390000343322754,2024-12-24,11.510000228881836,1.0535547141526689,sp600_stocks.csv,SP600_data,"Healthcare Services Group, Inc.",Healthcare,Medical Care Facilities,855307200,16.913044,1.7498875,Not Available,Not Available,0.69,1701709952,0.03,66880000,Not Available,NMS,13.0,8.98,Not Available
HLIT,2024-11-20,12.079999923706056,2024-12-24,13.4399995803833,11.258275374723729,sp600_stocks.csv,SP600_data,Harmonic Inc.,Technology,Communication Equipment,1596433536,18.767122,3.720804,Not Available,Not Available,0.73,623648000,0.1362,64939000,Not Available,NMS,15.46,9.1,Not Available
INN,2024-11-20,6.079999923706055,2024-12-24,6.889999866485596,13.322367647100345,sp600_stocks.csv,SP600_data,"Summit Hotel Properties, Inc.",Real Estate,REIT - Hotel & Motel,754589312,139.2,0.8282756,Not Available,0.0469,0.05,736286976,0.03584,235684000,Not Available,NYQ,7.22,5.66,Not Available
IRWD,2024-11-20,3.5199999809265137,2024-12-24,4.610000133514404,30.96591359358437,sp600_stocks.csv,SP600_data,"Ironwood Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,734528576,Not Available,Not Available,Not Available,Not Available,-0.01,378417984,-0.00651,97401000,Not Available,NMS,15.7,3.06,Not Available
JBGS,2024-11-20,15.5,2024-12-24,15.579999923706056,0.5161285400390739,sp600_stocks.csv,SP600_data,JBG SMITH Properties,Real Estate,REIT - Office,1311940224,Not Available,0.69672495,Not Available,0.0456,-1.28,567033984,-0.20497,227512000,Not Available,NYQ,18.86,13.645,Not Available
JBLU,2024-11-20,6.039999961853027,2024-12-24,7.849999904632568,29.966886659122533,sp600_stocks.csv,SP600_data,JetBlue Airways Corporation,Industrials,Airlines,2712578048,Not Available,1.0259774,Not Available,Not Available,-2.48,9326999552,-0.09156,436000000,Not Available,NMS,8.07,4.5,Not Available
KLG,2024-11-20,16.963172912597656,2024-12-24,18.170000076293945,7.114395224964322,sp600_stocks.csv,SP600_data,WK Kellogg Co,Consumer Defensive,Packaged Foods,1568339840,23.346153,4.955102,Not Available,0.0357,0.78,2719000064,0.025009999,396000000,Not Available,NYQ,24.629,12.32,Not Available
KN,2024-11-20,18.14999961853028,2024-12-24,19.90999984741211,9.696971161833815,sp600_stocks.csv,SP600_data,Knowles Corporation,Technology,Electronic Components,1777230336,39.56863,2.2942247,Not Available,Not Available,0.51,801000000,-0.2608,115300000,Not Available,NYQ,20.49,14.97,Not Available
LBRT,2024-11-20,17.493650436401367,2024-12-24,18.709999084472656,6.953086506977815,sp600_stocks.csv,SP600_data,Liberty Energy Inc.,Energy,Oil & Gas Equipment & Services,3064049920,9.014423,1.5558876,Not Available,0.0176,2.08,4446544896,0.080170006,985945984,Not Available,NYQ,24.75,16.57,Not Available
NEO,2024-11-20,15.359999656677246,2024-12-24,17.149999618530273,11.65364584545993,sp600_stocks.csv,SP600_data,"NeoGenomics, Inc.",Healthcare,Diagnostics & Research,2218078208,Not Available,2.4365482,Not Available,Not Available,-0.61,644118016,-0.120670006,-447000,Not Available,NCM,19.0,12.77,Not Available
NVRI,2024-11-20,7.21999979019165,2024-12-24,7.630000114440918,5.67867501611637,sp600_stocks.csv,SP600_data,Enviri Corporation,Industrials,Waste Management,617041024,Not Available,1.2748344,Not Available,Not Available,-0.73,2086472960,-0.04749,278020992,Not Available,NYQ,12.79,6.57,Not Available
NWL,2024-11-20,8.775272369384766,2024-12-24,10.170000076293944,15.893839509473397,sp600_stocks.csv,SP600_data,Newell Brands Inc.,Consumer Defensive,Household & Personal Products,4239039744,Not Available,1.4821818,Not Available,0.0279,-0.6,7709000192,-0.03217,926000000,Not Available,NMS,11.78,5.39,Not Available
NYMT,2024-11-20,5.602721214294434,2024-12-24,5.900000095367432,5.305973110254696,sp600_stocks.csv,SP600_data,"New York Mortgage Trust, Inc.",Real Estate,REIT - Mortgage,529889472,Not Available,0.583134,Not Available,0.1347,-0.34,252540992,0.04462,Not Available,Not Available,NMS,8.75,5.14,Not Available
OMI,2024-11-20,11.890000343322754,2024-12-24,12.720000267028809,6.980655170226048,sp600_stocks.csv,SP600_data,"Owens & Minor, Inc.",Healthcare,Medical Distribution,1000103744,Not Available,1.142832,Not Available,Not Available,-0.63,10660960256,-0.00458,582457984,Not Available,NYQ,28.35,11.42,Not Available
PCRX,2024-11-20,17.030000686645508,2024-12-24,19.46999931335449,14.327648434109374,sp600_stocks.csv,SP600_data,"Pacira BioSciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,914691072,Not Available,1.2196022,Not Available,Not Available,-1.98,694956992,-0.13056,178032992,Not Available,NMS,35.95,11.16,Not Available
