Ticker,First Date,First Value,Last Date,Last Value,Percentage Change,Source File,Folder Path
MUX,2024-11-20,8.420000076293945,2024-12-24,7.920000076293945,-5.938242226478393,nyse_tickers.csv,nyse_data
ASPN,2024-11-20,13.979999542236328,2024-12-24,11.899999618530272,-14.878397652460343,nyse_tickers.csv,nyse_data
LICY,2024-11-20,2.109999895095825,2024-12-24,1.5700000524520874,-25.592410876362333,nyse_tickers.csv,nyse_data
WBX,2024-11-20,0.5899999737739563,2024-12-24,0.4600000083446502,-22.03389342507197,nyse_tickers.csv,nyse_data
BBVA,2024-11-20,9.739999771118164,2024-12-24,9.729999542236328,-0.10267175684633408,nyse_tickers.csv,nyse_data
CPK,2024-11-20,128.37171936035156,2024-12-24,121.31999969482422,-5.493203410115976,nyse_tickers.csv,nyse_data
NRT,2024-11-20,4.0,2024-12-24,3.930000066757202,-1.7499983310699463,nyse_tickers.csv,nyse_data
VIV,2024-11-20,8.989999771118164,2024-12-24,7.869999885559082,-12.458286029742334,nyse_tickers.csv,nyse_data
ES,2024-11-20,60.85711669921875,2024-12-24,57.27999877929688,-5.877895822113093,nyse_tickers.csv,nyse_data
BIO,2024-11-20,323.69000244140625,2024-12-24,330.5299987792969,2.11313178853239,nyse_tickers.csv,nyse_data
EBR,2024-11-20,6.230000019073486,2024-12-24,5.75,-7.704655178233387,nyse_tickers.csv,nyse_data
ROG,2024-11-20,102.58000183105467,2024-12-24,102.77999877929688,0.19496680120126045,nyse_tickers.csv,nyse_data
NOC,2024-11-20,489.91021728515625,2024-12-24,471.0899963378906,-3.8415653079370586,nyse_tickers.csv,nyse_data
CGAU,2024-11-20,6.059999942779541,2024-12-24,5.619999885559082,-7.260727085397366,nyse_tickers.csv,nyse_data
DAN,2024-11-20,7.960000038146973,2024-12-24,11.789999961853027,48.115576700394705,nyse_tickers.csv,nyse_data
SCL,2024-11-20,74.96874237060547,2024-12-24,67.41999816894531,-10.069188788499602,nyse_tickers.csv,nyse_data
LEN,2024-11-20,168.22999572753906,2024-12-24,138.0,-17.96944450768386,nyse_tickers.csv,nyse_data
CYD,2024-11-20,9.149999618530272,2024-12-24,9.789999961853027,6.9945395628940625,nyse_tickers.csv,nyse_data
NTR,2024-11-20,45.88999938964844,2024-12-24,44.5,-3.0289810593503392,nyse_tickers.csv,nyse_data
COTY,2024-11-20,7.139999866485596,2024-12-24,7.039999961853027,-1.400558914601068,nyse_tickers.csv,nyse_data
RITM,2024-11-20,10.640000343322754,2024-12-24,11.029999732971191,3.665407679175366,nyse_tickers.csv,nyse_data
HGTY,2024-11-20,11.0600004196167,2024-12-24,10.109999656677246,-8.589518326368896,nyse_tickers.csv,nyse_data
NMR,2024-11-20,5.960000038146973,2024-12-24,5.800000190734863,-2.684561181007224,nyse_tickers.csv,nyse_data
BANC,2024-11-20,15.97388744354248,2024-12-24,15.5600004196167,-2.5910225384309755,nyse_tickers.csv,nyse_data
ATR,2024-11-20,168.72999572753906,2024-12-24,159.35000610351562,-5.5591713752959535,nyse_tickers.csv,nyse_data
BMO,2024-11-20,94.04000091552734,2024-12-24,96.83999633789062,2.9774515047893435,nyse_tickers.csv,nyse_data
DNA,2024-11-20,6.360000133514404,2024-12-24,9.369999885559082,47.32703913296012,nyse_tickers.csv,nyse_data
MPW,2024-11-20,4.177080631256104,2024-12-24,3.7699999809265137,-9.745577982945857,nyse_tickers.csv,nyse_data
BILL,2024-11-20,87.86000061035156,2024-12-24,87.04000091552734,-0.9333026281900655,nyse_tickers.csv,nyse_data
SMBK,2024-11-20,35.66999816894531,2024-12-24,31.440000534057617,-11.858698772152945,nyse_tickers.csv,nyse_data
NET,2024-11-20,96.47000122070312,2024-12-24,112.58000183105467,16.699492491448453,nyse_tickers.csv,nyse_data
IRT,2024-11-20,21.350000381469727,2024-12-24,20.31999969482422,-4.8243591018362455,nyse_tickers.csv,nyse_data
PEN,2024-11-20,239.1999969482422,2024-12-24,240.3600006103516,0.484951369945211,nyse_tickers.csv,nyse_data
BWLP,2024-11-20,13.159396171569824,2024-12-24,11.029999732971191,-16.181566470345203,nyse_tickers.csv,nyse_data
VIPS,2024-11-20,13.539999961853027,2024-12-24,13.630000114440918,0.6646983223150141,nyse_tickers.csv,nyse_data
SAR,2024-11-20,24.52882957458496,2024-12-24,23.93000030517578,-2.441328346256049,nyse_tickers.csv,nyse_data
ASAI,2024-11-20,6.119999885559082,2024-12-24,4.610000133514404,-24.673199024197928,nyse_tickers.csv,nyse_data
GRBK,2024-11-20,68.68000030517578,2024-12-24,57.68999862670898,-16.001749606338585,nyse_tickers.csv,nyse_data
BNT,2024-11-20,56.43999862670898,2024-12-24,57.380001068115234,1.6654898374880927,nyse_tickers.csv,nyse_data
CABO,2024-11-20,400.5564270019531,2024-12-24,368.7999877929688,-7.928081305965283,nyse_tickers.csv,nyse_data
ERO,2024-11-20,15.93000030517578,2024-12-24,13.489999771118164,-15.317014986276181,nyse_tickers.csv,nyse_data
SE,2024-11-20,114.45999908447266,2024-12-24,111.47000122070312,-2.6122644484409636,nyse_tickers.csv,nyse_data
KTB,2024-11-20,87.05353546142578,2024-12-24,86.19999694824219,-0.9804754151102851,nyse_tickers.csv,nyse_data
PRG,2024-11-20,46.97999954223633,2024-12-24,42.5099983215332,-9.514689791949591,nyse_tickers.csv,nyse_data
VLTO,2024-11-20,105.11000061035156,2024-12-24,103.48999786376952,-1.5412451119541737,nyse_tickers.csv,nyse_data
SDHC,2024-11-20,31.239999771118164,2024-12-24,27.5,-11.97183034097154,nyse_tickers.csv,nyse_data
IBTA,2024-11-20,63.43999862670898,2024-12-24,65.05999755859375,2.553592318652312,nyse_tickers.csv,nyse_data
EAF,2024-11-20,2.0799999237060547,2024-12-24,1.7000000476837158,-18.269225478877487,nyse_tickers.csv,nyse_data
AMG,2024-11-20,185.3600006103516,2024-12-24,187.4900054931641,1.1491178656661851,nyse_tickers.csv,nyse_data
HLT,2024-11-20,250.13999938964844,2024-12-24,253.25999450683597,1.2472995621653638,nyse_tickers.csv,nyse_data
MFC,2024-11-20,32.16999816894531,2024-12-24,30.670000076293945,-4.662723587281274,nyse_tickers.csv,nyse_data
AMPY,2024-11-20,6.639999866485596,2024-12-24,5.78000020980835,-12.951802318821803,nyse_tickers.csv,nyse_data
NOTE,2024-11-20,0.7889999747276306,2024-12-24,1.1699999570846558,48.28897269465053,nyse_tickers.csv,nyse_data
ARR,2024-11-20,18.201765060424805,2024-12-24,18.850000381469727,3.561387145109063,nyse_tickers.csv,nyse_data
BAP,2024-11-20,192.83999633789065,2024-12-24,182.97000122070312,-5.118230296941879,nyse_tickers.csv,nyse_data
WELL,2024-11-20,137.39999389648438,2024-12-24,126.58999633789062,-7.86753860173959,nyse_tickers.csv,nyse_data
CC,2024-11-20,19.25,2024-12-24,17.540000915527344,-8.883112127130682,nyse_tickers.csv,nyse_data
EL,2024-11-20,65.02084350585938,2024-12-24,75.08000183105469,15.470667224255294,nyse_tickers.csv,nyse_data
GATX,2024-11-20,153.72872924804688,2024-12-24,157.72000122070312,2.59630844031514,nyse_tickers.csv,nyse_data
AWI,2024-11-20,154.41000366210938,2024-12-24,144.72000122070312,-6.275501723716413,nyse_tickers.csv,nyse_data
ITUB,2024-11-20,5.956664085388184,2024-12-24,4.989999771118164,-16.22828315333857,nyse_tickers.csv,nyse_data
CCU,2024-11-20,10.9399995803833,2024-12-24,11.5600004196167,5.667283939801355,nyse_tickers.csv,nyse_data
OTIS,2024-11-20,99.69000244140624,2024-12-24,94.0,-5.707696160154666,nyse_tickers.csv,nyse_data
NPWR,2024-11-20,12.5600004196167,2024-12-24,10.199999809265137,-18.78981314893606,nyse_tickers.csv,nyse_data
GDOT,2024-11-20,10.229999542236328,2024-12-24,10.630000114440918,3.91007419456001,nyse_tickers.csv,nyse_data
CMG,2024-11-20,58.880001068115234,2024-12-24,62.2400016784668,5.706522672213526,nyse_tickers.csv,nyse_data
TMHC,2024-11-20,69.30000305175781,2024-12-24,61.15999984741211,-11.746035852648104,nyse_tickers.csv,nyse_data
SPGI,2024-11-20,502.2503967285156,2024-12-24,504.75,0.49768069627538797,nyse_tickers.csv,nyse_data
VFC,2024-11-20,18.57134437561035,2024-12-24,21.8799991607666,17.8159142291362,nyse_tickers.csv,nyse_data
BBY,2024-11-20,85.8489990234375,2024-12-24,86.8499984741211,1.166000142191888,nyse_tickers.csv,nyse_data
PERF,2024-11-20,1.8799999952316284,2024-12-24,2.220000028610229,18.085108204306692,nyse_tickers.csv,nyse_data
GPN,2024-11-20,114.58203125,2024-12-24,112.9800033569336,-1.398149322009341,nyse_tickers.csv,nyse_data
IX,2024-11-20,106.81999969482422,2024-12-24,106.01000213623048,-0.7582826819957226,nyse_tickers.csv,nyse_data
CHT,2024-11-20,37.7400016784668,2024-12-24,38.08000183105469,0.9009012651472232,nyse_tickers.csv,nyse_data
RYAM,2024-11-20,8.869999885559082,2024-12-24,7.480000019073486,-15.670799147907577,nyse_tickers.csv,nyse_data
ACI,2024-11-20,19.1200008392334,2024-12-24,19.6299991607666,2.667355121066256,nyse_tickers.csv,nyse_data
JBI,2024-11-20,7.110000133514404,2024-12-24,7.570000171661377,6.469761315174534,nyse_tickers.csv,nyse_data
KNSL,2024-11-20,478.15081787109375,2024-12-24,470.9500122070313,-1.5059695382563858,nyse_tickers.csv,nyse_data
PFSI,2024-11-20,102.72000122070312,2024-12-24,102.18000030517578,-0.525701819616516,nyse_tickers.csv,nyse_data
FTV,2024-11-20,75.67367553710938,2024-12-24,75.0,-0.8902376319477351,nyse_tickers.csv,nyse_data
LMT,2024-11-20,531.3968505859375,2024-12-24,488.1300048828125,-8.142096750369786,nyse_tickers.csv,nyse_data
CW,2024-11-20,361.4500122070313,2024-12-24,361.2699890136719,-0.04980583407929674,nyse_tickers.csv,nyse_data
SFL,2024-11-20,10.35972785949707,2024-12-24,10.149999618530272,-2.0244570495597967,nyse_tickers.csv,nyse_data
BZH,2024-11-20,32.65999984741211,2024-12-24,28.31999969482422,-13.288426738715312,nyse_tickers.csv,nyse_data
PSA,2024-11-20,329.7471008300781,2024-12-24,300.79998779296875,-8.778579997895449,nyse_tickers.csv,nyse_data
TEX,2024-11-20,52.13999938964844,2024-12-24,45.29999923706055,-13.118527488793685,nyse_tickers.csv,nyse_data
NGS,2024-11-20,25.90999984741211,2024-12-24,25.57999992370605,-1.2736392344634406,nyse_tickers.csv,nyse_data
MC,2024-11-20,73.37999725341797,2024-12-24,74.83999633789062,1.9896417813025344,nyse_tickers.csv,nyse_data
CR,2024-11-20,178.78794860839844,2024-12-24,155.8800048828125,-12.812912673304119,nyse_tickers.csv,nyse_data
HAYW,2024-11-20,15.75,2024-12-24,15.449999809265137,-1.9047631157769098,nyse_tickers.csv,nyse_data
ING,2024-11-20,15.6899995803833,2024-12-24,15.619999885559082,-0.4461421076883718,nyse_tickers.csv,nyse_data
HOG,2024-11-20,32.32246780395508,2024-12-24,30.82999992370605,-4.617431717470545,nyse_tickers.csv,nyse_data
IVR,2024-11-20,8.079999923706055,2024-12-24,8.319999694824219,2.9702942250534496,nyse_tickers.csv,nyse_data
MTZ,2024-11-20,140.82000732421875,2024-12-24,138.4199981689453,-1.7043097787573223,nyse_tickers.csv,nyse_data
BXMT,2024-11-20,18.559999465942383,2024-12-24,18.290000915527344,-1.454733610906006,nyse_tickers.csv,nyse_data
PFS,2024-11-20,20.709999084472656,2024-12-24,19.13999938964844,-7.580877664071576,nyse_tickers.csv,nyse_data
DTE,2024-11-20,121.0819091796875,2024-12-24,120.76000213623048,-0.26585890959094627,nyse_tickers.csv,nyse_data
MMS,2024-11-20,80.52999877929688,2024-12-24,72.97000122070312,-9.387802897294119,nyse_tickers.csv,nyse_data
EVH,2024-11-20,11.3100004196167,2024-12-24,11.270000457763672,-0.3536689687796047,nyse_tickers.csv,nyse_data
CYH,2024-11-20,3.829999923706055,2024-12-24,3.140000104904175,-18.015661424196843,nyse_tickers.csv,nyse_data
BOOT,2024-11-20,132.64999389648438,2024-12-24,148.3300018310547,11.82058700040836,nyse_tickers.csv,nyse_data
WS,2024-11-20,43.78831100463867,2024-12-24,32.7400016784668,-25.23118401392893,nyse_tickers.csv,nyse_data
CCM,2024-11-20,4.199999809265137,2024-12-24,4.519999980926514,7.61905205222775,nyse_tickers.csv,nyse_data
STEL,2024-11-20,29.246627807617188,2024-12-24,28.770000457763672,-1.6296830971035219,nyse_tickers.csv,nyse_data
DQ,2024-11-20,20.1200008392334,2024-12-24,19.200000762939453,-4.572564800792517,nyse_tickers.csv,nyse_data
LAZ,2024-11-20,54.95000076293945,2024-12-24,51.91999816894531,-5.514108374749467,nyse_tickers.csv,nyse_data
FCX,2024-11-20,43.70000076293945,2024-12-24,39.220001220703125,-10.251715020645195,nyse_tickers.csv,nyse_data
MTR,2024-11-20,6.96708345413208,2024-12-24,6.050000190734863,-13.163087100001757,nyse_tickers.csv,nyse_data
NOK,2024-11-20,4.25,2024-12-24,4.489999771118164,5.647053438074448,nyse_tickers.csv,nyse_data
HRI,2024-11-20,212.76695251464844,2024-12-24,191.4499969482422,-10.01892225952648,nyse_tickers.csv,nyse_data
KMT,2024-11-20,28.26000022888184,2024-12-24,24.540000915527344,-13.163479416934473,nyse_tickers.csv,nyse_data
KRO,2024-11-20,11.300479888916016,2024-12-24,9.770000457763672,-13.54349059683299,nyse_tickers.csv,nyse_data
TKO,2024-11-20,132.7899932861328,2024-12-24,144.86000061035156,9.089545850198649,nyse_tickers.csv,nyse_data
AMT,2024-11-20,200.8800048828125,2024-12-24,184.7100067138672,-8.049580732725696,nyse_tickers.csv,nyse_data
COMP,2024-11-20,6.440000057220459,2024-12-24,6.0,-6.832298964456307,nyse_tickers.csv,nyse_data
GNK,2024-11-20,17.139999389648438,2024-12-24,14.0600004196167,-17.969656241014096,nyse_tickers.csv,nyse_data
CMS,2024-11-20,68.5199966430664,2024-12-24,66.81999969482422,-2.4810231049744393,nyse_tickers.csv,nyse_data
RLJ,2024-11-20,9.609999656677246,2024-12-24,10.279999732971191,6.971905309366104,nyse_tickers.csv,nyse_data
ACCO,2024-11-20,5.650000095367432,2024-12-24,5.269999980926514,-6.725665628793334,nyse_tickers.csv,nyse_data
AMP,2024-11-20,561.4000244140625,2024-12-24,538.780029296875,-4.02921163760122,nyse_tickers.csv,nyse_data
BABA,2024-11-20,86.7699966430664,2024-12-24,85.5199966430664,-1.4405901214240564,nyse_tickers.csv,nyse_data
AMTB,2024-11-20,23.899999618530277,2024-12-24,22.6200008392334,-5.3556435135022475,nyse_tickers.csv,nyse_data
LITB,2024-11-20,2.0,2024-12-24,1.7599999904632568,-12.000000476837158,nyse_tickers.csv,nyse_data
RGA,2024-11-20,227.02999877929688,2024-12-24,210.8800048828125,-7.113594671770359,nyse_tickers.csv,nyse_data
LH,2024-11-20,237.1402587890625,2024-12-24,229.4900054931641,-3.22604577348604,nyse_tickers.csv,nyse_data
ONTF,2024-11-20,6.25,2024-12-24,6.690000057220459,7.040000915527343,nyse_tickers.csv,nyse_data
WST,2024-11-20,311.6600036621094,2024-12-24,332.7699890136719,6.77340213807133,nyse_tickers.csv,nyse_data
TAK,2024-11-20,13.289999961853027,2024-12-24,13.170000076293944,-0.9029336787323227,nyse_tickers.csv,nyse_data
DELL,2024-11-20,133.9600067138672,2024-12-24,118.94000244140624,-11.212304807167586,nyse_tickers.csv,nyse_data
FINV,2024-11-20,6.300000190734863,2024-12-24,6.940000057220459,10.158727731894606,nyse_tickers.csv,nyse_data
CHCT,2024-11-20,18.38999938964844,2024-12-24,18.299999237060547,-0.48939725706872195,nyse_tickers.csv,nyse_data
BOH,2024-11-20,75.76415252685547,2024-12-24,70.52999877929688,-6.908483198176457,nyse_tickers.csv,nyse_data
DFS,2024-11-20,172.77000427246094,2024-12-24,176.5800018310547,2.2052424983363,nyse_tickers.csv,nyse_data
SKE,2024-11-20,8.649999618530273,2024-12-24,9.119999885559082,5.433529338220556,nyse_tickers.csv,nyse_data
BCSF,2024-11-20,16.610000610351562,2024-12-24,17.600000381469727,5.960263303670101,nyse_tickers.csv,nyse_data
IFF,2024-11-20,88.42649841308594,2024-12-24,85.11000061035156,-3.7505700918307285,nyse_tickers.csv,nyse_data
TTI,2024-11-20,3.9700000286102295,2024-12-24,3.4800000190734863,-12.342569420793595,nyse_tickers.csv,nyse_data
EG,2024-11-20,376.8699951171875,2024-12-24,362.3800048828125,-3.8448245872875466,nyse_tickers.csv,nyse_data
GLOB,2024-11-20,215.6999969482422,2024-12-24,219.4600067138672,1.743166350867972,nyse_tickers.csv,nyse_data
THG,2024-11-20,161.358154296875,2024-12-24,155.39999389648438,-3.6925065400961987,nyse_tickers.csv,nyse_data
OVV,2024-11-20,45.40774917602539,2024-12-24,38.7599983215332,-14.64012415308641,nyse_tickers.csv,nyse_data
L,2024-11-20,84.42853546142578,2024-12-24,84.80000305175781,0.43997872082212014,nyse_tickers.csv,nyse_data
OXM,2024-11-20,74.66999816894531,2024-12-24,79.77999877929688,6.843445474298636,nyse_tickers.csv,nyse_data
AOMR,2024-11-20,9.25,2024-12-24,9.3100004196167,0.6486531850453969,nyse_tickers.csv,nyse_data
TALO,2024-11-20,11.449999809265137,2024-12-24,9.229999542236328,-19.388648943316348,nyse_tickers.csv,nyse_data
UHAL,2024-11-20,67.55999755859375,2024-12-24,70.3499984741211,4.129664026567821,nyse_tickers.csv,nyse_data
EBF,2024-11-20,20.68000030517578,2024-12-24,21.059999465942383,1.8375200926447546,nyse_tickers.csv,nyse_data
AFG,2024-11-20,140.75999450683594,2024-12-24,138.3300018310547,-1.7263375750296996,nyse_tickers.csv,nyse_data
ABT,2024-11-20,115.93000030517578,2024-12-24,114.76000213623048,-1.009228125476907,nyse_tickers.csv,nyse_data
GB,2024-11-20,5.570000171661377,2024-12-24,6.650000095367432,19.389585106312854,nyse_tickers.csv,nyse_data
DGX,2024-11-20,161.32000732421875,2024-12-24,153.4199981689453,-4.897104386684107,nyse_tickers.csv,nyse_data
AWK,2024-11-20,137.88999938964844,2024-12-24,125.7300033569336,-8.818620702400052,nyse_tickers.csv,nyse_data
BUR,2024-11-20,13.550000190734863,2024-12-24,12.789999961853027,-5.608857698773349,nyse_tickers.csv,nyse_data
QS,2024-11-20,5.070000171661377,2024-12-24,5.369999885559082,5.9171539199257825,nyse_tickers.csv,nyse_data
BB,2024-11-20,2.309999942779541,2024-12-24,3.9600000381469727,71.42857732637192,nyse_tickers.csv,nyse_data
UAN,2024-11-20,71.5,2024-12-24,75.94999694824219,6.223771955583479,nyse_tickers.csv,nyse_data
JBT,2024-11-20,118.44674682617188,2024-12-24,130.55999755859375,10.226748354852532,nyse_tickers.csv,nyse_data
LVS,2024-11-20,49.90999984741211,2024-12-24,51.88999938964844,3.9671399484866825,nyse_tickers.csv,nyse_data
DINO,2024-11-20,42.33000183105469,2024-12-24,34.400001525878906,-18.73375847425093,nyse_tickers.csv,nyse_data
QD,2024-11-20,2.4800000190734863,2024-12-24,2.940000057220459,18.54838849230437,nyse_tickers.csv,nyse_data
DV,2024-11-20,19.32999992370605,2024-12-24,19.76000022888184,2.224523056766502,nyse_tickers.csv,nyse_data
TPC,2024-11-20,28.81999969482422,2024-12-24,24.34000015258789,-15.54475915917824,nyse_tickers.csv,nyse_data
ORCL,2024-11-20,190.75,2024-12-24,171.41000366210938,-10.138923375040957,nyse_tickers.csv,nyse_data
SRG,2024-11-20,4.039999961853027,2024-12-24,4.03000020980835,-0.24751861730442065,nyse_tickers.csv,nyse_data
RNST,2024-11-20,36.14191818237305,2024-12-24,35.68000030517578,-1.2780668554071097,nyse_tickers.csv,nyse_data
CQP,2024-11-20,53.29999923706055,2024-12-24,53.93999862670898,1.2007493411058552,nyse_tickers.csv,nyse_data
SPIR,2024-11-20,14.420000076293944,2024-12-24,14.329999923706056,-0.6241342032712238,nyse_tickers.csv,nyse_data
GPOR,2024-11-20,174.67999267578125,2024-12-24,170.72000122070312,-2.2669977221879996,nyse_tickers.csv,nyse_data
CVX,2024-11-20,161.3300018310547,2024-12-24,143.83999633789062,-10.841136363141961,nyse_tickers.csv,nyse_data
VAL,2024-11-20,47.20000076293945,2024-12-24,41.02000045776367,-13.093220773903463,nyse_tickers.csv,nyse_data
CXM,2024-11-20,7.820000171661377,2024-12-24,8.949999809265137,14.450122925811762,nyse_tickers.csv,nyse_data
CRI,2024-11-20,50.21446990966797,2024-12-24,55.5099983215332,10.545821595630681,nyse_tickers.csv,nyse_data
KVUE,2024-11-20,23.780000686645508,2024-12-24,21.559999465942383,-9.335580978136154,nyse_tickers.csv,nyse_data
FLG,2024-11-20,10.750528335571287,2024-12-24,9.130000114440918,-15.07394028038952,nyse_tickers.csv,nyse_data
NVT,2024-11-20,74.2699966430664,2024-12-24,69.81999969482422,-5.991648242059836,nyse_tickers.csv,nyse_data
HUBS,2024-11-20,694.47998046875,2024-12-24,721.3599853515625,3.870522641224219,nyse_tickers.csv,nyse_data
SITC,2024-11-20,16.1200008392334,2024-12-24,15.369999885559082,-4.6526111329283495,nyse_tickers.csv,nyse_data
BKV,2024-11-20,21.190000534057617,2024-12-24,22.549999237060547,6.418115472989595,nyse_tickers.csv,nyse_data
TMO,2024-11-20,512.4590454101562,2024-12-24,528.97998046875,3.2238547073300086,nyse_tickers.csv,nyse_data
SLB,2024-11-20,43.25575637817383,2024-12-24,37.72999954223633,-12.774616140398159,nyse_tickers.csv,nyse_data
AGO,2024-11-20,91.23999786376952,2024-12-24,88.93000030517578,-2.531781688599768,nyse_tickers.csv,nyse_data
SMC,2024-11-20,36.0,2024-12-24,35.20000076293945,-2.222220102945964,nyse_tickers.csv,nyse_data
CLS,2024-11-20,86.9800033569336,2024-12-24,97.52999877929688,12.129219378240332,nyse_tickers.csv,nyse_data
ENOV,2024-11-20,44.77999877929688,2024-12-24,43.95000076293945,-1.85350165025275,nyse_tickers.csv,nyse_data
DHI,2024-11-20,163.1199951171875,2024-12-24,141.0500030517578,-13.529912166546056,nyse_tickers.csv,nyse_data
